,customer_id,company_name,industry,region,signup_date,plan_type,monthly_usage,support_tickets,last_active_date,churn_flag,lifetime_value,nps_score
3859,3860,Wilson-Nunez,Finance,North America,3/31/2024,Basic,13,0,5/20/2024,0,258.53,17
3860,3861,Sandoval Inc,Retail,North America,8/24/2022,Free,5,1,9/11/2022,1,33.88,-6
3861,3862,"Hooper, Best and Andersen",Logistics,North America,1/5/2023,Basic,13,1,2/18/2023,0,326.02,44
3862,3863,"Martin, Skinner and White",Retail,North America,7/19/2023,Basic,8,1,9/24/2023,0,258.1,20
3863,3864,"Jackson, Smith and Smith",Logistics,Europe,2/14/2023,Basic,20,1,2/24/2023,0,324.82,-4
3864,3865,Alexander LLC,Technology,Europe,5/4/2024,Free,11,0,7/11/2024,0,81.89,20
3865,3866,Craig-Miller,Retail,North America,8/10/2024,Free,0,0,9/3/2024,1,0,24
3866,3867,"Lyons, Greer and Hutchinson",Finance,Latin America,5/22/2022,Free,3,0,6/20/2022,1,7.55,-24
3867,3868,"Burns, Leach and Alvarado",Retail,Europe,5/10/2023,Free,3,0,5/14/2023,1,11.57,34
3868,3869,Smith PLC,Logistics,Europe,9/5/2025,Basic,19,0,9/30/2025,0,272.83,13
3869,3870,"Bennett, Howell and Palmer",Manufacturing,Europe,3/5/2025,Pro,40,2,4/10/2025,0,903.15,42
3870,3871,"Ward, Parker and Duncan",Technology,Europe,10/31/2024,Free,6,0,11/27/2024,1,16.04,1
3871,3872,Crane Ltd,Finance,Europe,2/3/2026,Pro,31,3,2/14/2026,0,1051.29,41
3872,3873,Rodriguez-Harris,Logistics,North America,9/3/2023,Basic,13,0,1/28/2024,0,245.48,52
3873,3874,"Fernandez, Hess and Johnson",Finance,Asia-Pacific,12/31/2024,Free,5,0,1/10/2025,1,30.77,34
3874,3875,Smith LLC,Logistics,North America,11/13/2023,Basic,20,1,1/13/2024,0,266.01,48
3875,3876,Mullen Group,Technology,Europe,7/30/2025,Basic,17,2,11/30/2025,0,332.46,13
3876,3877,Wright-Palmer,Healthcare,Europe,9/30/2024,Free,5,0,10/22/2024,1,40.33,18
3877,3878,Kaufman-Roberts,Finance,North America,7/28/2025,Pro,27,1,8/8/2025,0,914.02,34
3878,3879,Duncan-Harris,Finance,Europe,8/17/2024,Free,5,0,9/27/2024,1,26.64,30
3879,3880,"Ramos, Rogers and Booker",Logistics,Asia-Pacific,8/4/2022,Free,6,0,8/14/2022,1,32.18,-42
3880,3881,Robinson-Fox,Retail,North America,10/23/2025,Pro,28,0,4/5/2026,0,1008.14,7
3881,3882,Harris-Hernandez,Retail,North America,12/24/2024,Basic,12,2,3/16/2025,0,276.01,-27
3882,3883,Riddle-Walters,Technology,Asia-Pacific,5/3/2023,Free,5,0,6/13/2023,1,48.42,-59
3883,3884,Ferguson-Riley,Logistics,Europe,2/17/2026,Basic,10,0,3/17/2026,0,298.25,25
3884,3885,"Gordon, Johnson and Solomon",Healthcare,Europe,5/15/2024,Basic,18,0,4/4/2025,0,363.43,-4
3885,3886,Lewis LLC,Logistics,Europe,11/2/2023,Enterprise,46,2,12/3/2023,0,5455.7,84
3886,3887,Hobbs-Galloway,Manufacturing,Europe,11/8/2025,Free,4,0,11/16/2025,1,27.52,55
3887,3888,"Wilson, Beltran and Ford",Manufacturing,Asia-Pacific,3/2/2026,Pro,20,0,3/13/2026,0,899.74,38
3888,3889,Little-Pratt,Manufacturing,Asia-Pacific,6/12/2022,Free,6,0,6/13/2022,1,49.19,47
3889,3890,"Morton, Little and Edwards",Logistics,North America,4/28/2023,Pro,43,1,6/16/2023,0,1089.16,31
3890,3891,"King, Singleton and Smith",Logistics,North America,5/9/2024,Free,7,0,6/3/2024,1,44.76,21
3891,3892,Moore LLC,Technology,North America,11/23/2025,Free,2,0,12/24/2025,1,18.13,-15
3892,3893,"Branch, Callahan and Hobbs",Logistics,North America,4/25/2024,Basic,21,0,12/11/2024,0,354.95,0
3893,3894,Cruz-Parrish,Technology,North America,1/23/2025,Basic,14,1,5/26/2025,0,304.49,19
3894,3895,Valentine Ltd,Logistics,North America,4/9/2026,Free,3,0,4/18/2026,1,11.92,-9
3895,3896,"Davenport, Sutton and Campbell",Healthcare,North America,7/21/2025,Pro,35,0,8/29/2025,0,966.27,56
3896,3897,"Jennings, Harrington and Clark",Technology,Asia-Pacific,1/31/2025,Free,4,0,3/1/2025,1,23.86,14
3897,3898,"Newton, Thomas and Summers",Healthcare,Europe,1/15/2026,Basic,18,3,4/7/2026,0,341.34,-21
3898,3899,Powell PLC,Technology,Europe,2/19/2023,Pro,29,1,6/2/2023,0,947.83,32
3899,3900,"Liu, Hodges and Walker",Healthcare,Europe,5/15/2022,Enterprise,58,1,6/8/2022,0,5165.06,84
3900,3901,"Harding, Jones and Ford",Logistics,Latin America,8/18/2024,Pro,25,0,11/1/2024,0,850.81,14
3901,3902,"Bailey, Freeman and Lewis",Retail,Europe,7/17/2022,Enterprise,52,2,9/6/2022,0,5487.94,35
3902,3903,Marsh Group,Manufacturing,Europe,7/16/2022,Free,6,0,8/8/2022,1,41.34,49
3903,3904,"Harrison, Pace and Davis",Finance,North America,5/20/2024,Basic,24,1,7/17/2024,0,293.65,38
3904,3905,"Rich, Wagner and Klein",Healthcare,North America,10/28/2025,Free,7,0,6/25/2026,1,50.58,30
3905,3906,"Davis, Goodman and Young",Retail,Europe,3/23/2025,Basic,12,1,4/3/2025,0,242.42,11
3906,3907,Jones Group,Manufacturing,North America,5/6/2026,Free,8,0,5/11/2026,0,47.43,-9
3907,3908,Tate PLC,Logistics,Asia-Pacific,9/2/2022,Enterprise,50,1,11/17/2022,0,5317.43,95
3908,3909,Stevenson and Sons,Retail,Latin America,4/17/2024,Free,9,2,8/1/2024,0,30.65,44
3909,3910,"Warren, Mendoza and Hayes",Manufacturing,North America,4/11/2025,Free,1,0,4/17/2025,1,4.6,-25
3910,3911,Herring Group,Finance,Europe,7/6/2023,Pro,28,0,7/14/2023,0,1007.67,37
3911,3912,"Ramirez, Buckley and Briggs",Finance,Asia-Pacific,12/19/2025,Free,4,0,12/24/2025,1,29.92,16
3912,3913,"Collins, Wallace and Frederick",Healthcare,North America,3/18/2026,Free,7,1,4/2/2026,1,41.49,-3
3913,3914,"Dominguez, Johnson and Ruiz",Manufacturing,North America,8/21/2022,Pro,26,0,9/30/2022,0,969.31,35
3914,3915,Butler-Thomas,Logistics,Asia-Pacific,1/2/2024,Pro,42,2,1/2/2024,0,1066.33,-2
3915,3916,Brown PLC,Technology,North America,11/15/2024,Pro,37,1,7/20/2025,0,1123.68,83
3916,3917,Morales PLC,Technology,North America,11/14/2025,Free,0,1,12/27/2025,1,0,-41
3917,3918,Le-Cannon,Manufacturing,Latin America,12/2/2023,Free,1,0,7/25/2024,1,3.98,-40
3918,3919,Edwards Ltd,Retail,North America,4/7/2024,Basic,12,1,5/13/2024,0,234.29,-25
3919,3920,"Cox, Moore and Lee",Retail,North America,1/6/2026,Pro,26,0,2/15/2026,0,997.86,71
3920,3921,Soto-Jones,Manufacturing,North America,2/22/2025,Basic,16,1,3/7/2025,0,291.32,16
3921,3922,"Wilson, Ramirez and Arnold",Finance,Asia-Pacific,8/12/2025,Basic,19,1,10/7/2025,0,386.9,67
3922,3923,Pope-Hughes,Healthcare,Latin America,6/8/2022,Basic,15,1,7/23/2022,0,243.29,38
3923,3924,"Harrison, Bates and Morton",Finance,North America,4/23/2023,Free,3,0,5/9/2023,1,6.94,2
3924,3925,Patterson PLC,Logistics,Europe,5/29/2023,Pro,26,2,6/24/2023,0,945,43
3925,3926,"Jones, Bennett and Nguyen",Logistics,North America,5/13/2025,Basic,17,2,6/3/2025,0,307.13,-14
3926,3927,Holmes PLC,Manufacturing,North America,9/22/2025,Free,3,0,11/8/2025,1,20.19,-35
3927,3928,"Acevedo, Wade and Alvarez",Manufacturing,Latin America,5/15/2024,Free,3,0,8/16/2024,1,11.19,35
3928,3929,Lambert Ltd,Technology,Europe,6/3/2025,Pro,40,6,7/8/2025,0,1197.53,48
3929,3930,"Evans, Reeves and Vazquez",Logistics,North America,7/21/2024,Enterprise,45,4,7/24/2024,0,5228.85,76
3930,3931,Gates PLC,Technology,Latin America,11/23/2022,Free,4,0,5/3/2023,1,9.47,-13
3931,3932,"Johnson, Norton and Fisher",Finance,North America,12/21/2024,Free,9,0,12/25/2024,0,39.72,8
3932,3933,Simpson-Curtis,Retail,North America,2/12/2023,Free,4,0,5/22/2023,1,18.61,-20
3933,3934,"James, Morton and Howard",Logistics,North America,11/3/2024,Free,3,1,12/2/2024,1,14.04,5
3934,3935,Fuentes and Sons,Technology,North America,3/28/2026,Enterprise,41,2,8/14/2026,0,5290.02,46
3935,3936,Gardner Inc,Logistics,Europe,8/25/2025,Pro,30,2,9/1/2025,0,962.67,47
3936,3937,"Galloway, Wilson and Love",Manufacturing,North America,1/25/2026,Pro,28,0,5/2/2026,0,1040.28,44
3937,3938,"Moreno, Perkins and Gates",Healthcare,North America,7/1/2024,Basic,12,1,9/29/2024,0,241.35,27
3938,3939,Burton-Jones,Finance,Asia-Pacific,11/26/2022,Pro,34,1,3/30/2023,0,1050.47,75
3939,3940,"Vargas, Vazquez and Jackson",Manufacturing,Asia-Pacific,6/28/2023,Free,3,0,7/16/2023,1,26.97,20
3940,3941,Rogers Inc,Healthcare,Europe,12/17/2024,Pro,28,1,8/15/2025,0,873.71,37
3941,3942,"Kramer, Campbell and Edwards",Finance,Asia-Pacific,7/3/2025,Free,6,2,9/13/2025,1,57.17,3
3942,3943,"Mendez, James and Thompson",Finance,North America,12/16/2022,Pro,24,1,12/31/2022,0,866.89,58
3943,3944,Graves and Sons,Logistics,North America,11/22/2023,Basic,19,1,2/18/2024,0,342.05,-15
3944,3945,Snow PLC,Logistics,Latin America,2/8/2025,Pro,26,2,8/1/2025,0,972.11,50
3945,3946,Valencia-Smith,Retail,Europe,10/15/2022,Basic,11,0,11/30/2022,0,262.98,-1
3946,3947,Pena LLC,Logistics,North America,3/5/2024,Basic,13,0,3/11/2024,0,319.98,-2
3947,3948,"Meyers, Lowery and Valdez",Technology,North America,12/31/2022,Pro,30,1,5/4/2023,0,893.08,100
3948,3949,Pham-Hayes,Healthcare,North America,9/17/2025,Free,5,0,10/12/2025,1,39.23,-7
3949,3950,Shaw-Lewis,Finance,Asia-Pacific,11/24/2023,Basic,18,1,5/1/2024,0,351.35,50
3950,3951,Kemp-Bradley,Logistics,North America,1/21/2024,Free,11,1,2/28/2024,0,92.06,58
3951,3952,Young Inc,Technology,North America,1/21/2026,Pro,22,1,6/28/2026,0,950.95,47
3952,3953,"Bowen, Roberts and Hughes",Finance,North America,7/19/2023,Pro,28,2,10/24/2023,0,1057.48,55
3953,3954,"Floyd, Rodriguez and Rodriguez",Healthcare,Europe,2/23/2023,Free,7,0,5/14/2023,1,16.22,5
3954,3955,Johnson Ltd,Logistics,North America,7/29/2023,Enterprise,46,6,7/31/2023,0,5459.49,71
3955,3956,Cordova Group,Finance,North America,2/4/2026,Enterprise,51,4,10/19/2026,0,5414.87,63
3956,3957,"Mejia, Harris and Rivera",Retail,North America,3/23/2026,Basic,13,0,4/10/2026,0,269.06,42
3957,3958,Mcknight-Daniels,Finance,Europe,8/1/2024,Free,3,0,9/17/2024,1,15.43,9
3958,3959,"Berger, Jones and Brandt",Healthcare,Asia-Pacific,2/8/2023,Basic,20,0,5/7/2023,0,316.51,72
3959,3960,Lewis-Peterson,Finance,Europe,1/23/2024,Pro,28,3,4/27/2024,0,925.04,26
3960,3961,Hernandez Inc,Manufacturing,Europe,11/24/2025,Pro,23,3,1/22/2026,0,1011.57,33
3961,3962,Marquez Ltd,Technology,Europe,9/30/2023,Free,5,0,10/30/2023,1,35.23,26
3962,3963,Griffin-Garrison,Healthcare,North America,6/24/2022,Basic,18,0,7/15/2022,0,236.7,60
3963,3964,Joseph-Stone,Technology,North America,5/23/2022,Basic,12,0,12/18/2022,0,278.81,19
3964,3965,Mills LLC,Manufacturing,Europe,6/17/2025,Free,9,0,8/5/2025,0,57.66,-6
3965,3966,"Burnett, Hill and Jackson",Retail,Asia-Pacific,6/20/2023,Pro,24,2,6/22/2023,0,959.55,60
3966,3967,"White, Jackson and Richards",Logistics,North America,5/7/2026,Free,6,0,5/18/2026,1,33.61,38
3967,3968,Bell-Miller,Logistics,Latin America,4/14/2026,Basic,10,1,7/17/2026,0,294.89,42
3968,3969,"Rodriguez, Walls and Ray",Finance,North America,9/29/2024,Basic,12,0,11/16/2024,0,258.79,0
3969,3970,Parsons-Combs,Finance,North America,7/17/2023,Free,6,1,10/20/2023,1,57.85,-3
3970,3971,Lopez Ltd,Retail,Latin America,8/20/2024,Pro,44,2,10/29/2024,0,940.84,51
3971,3972,Williams and Sons,Manufacturing,North America,6/6/2025,Pro,38,2,7/21/2025,0,1035.69,45
3972,3973,Hansen-White,Technology,Europe,11/26/2024,Free,3,0,1/30/2025,1,12.58,9
3973,3974,Thomas-Tapia,Retail,Europe,5/3/2023,Free,4,0,5/22/2023,1,8.7,-29
3974,3975,"Ramirez, Butler and Williams",Retail,Asia-Pacific,7/14/2023,Free,3,0,8/10/2023,1,12.86,32
3975,3976,"Williams, Hardy and Clark",Healthcare,North America,9/30/2024,Basic,15,1,6/6/2025,0,277.52,8
3976,3977,"Duke, Trujillo and Larsen",Logistics,North America,9/23/2022,Basic,18,2,11/6/2022,0,329.12,-3
3977,3978,Mosley and Sons,Logistics,Latin America,7/24/2024,Basic,17,1,8/1/2024,0,365.44,31
3978,3979,Hines-Thomas,Logistics,Latin America,7/1/2022,Free,5,0,8/14/2022,1,10.03,-27
3979,3980,James-Stevens,Healthcare,North America,5/11/2024,Pro,17,0,9/22/2024,0,885.7,41
3980,3981,Torres Group,Technology,Asia-Pacific,10/15/2023,Free,9,1,12/4/2023,0,29.79,16
3981,3982,Nelson LLC,Retail,Asia-Pacific,5/24/2022,Basic,9,0,7/13/2022,0,245.24,18
3982,3983,"Novak, Burgess and Phillips",Technology,Asia-Pacific,5/4/2023,Free,8,0,5/27/2023,0,18.42,-27
3983,3984,Mcdonald-Jones,Healthcare,North America,3/18/2026,Basic,9,0,5/3/2026,0,252.68,-2
3984,3985,"Mccann, Jenkins and Robbins",Finance,Europe,5/4/2026,Free,0,1,7/19/2026,1,0,9
3985,3986,Warren-Hall,Logistics,North America,5/27/2025,Free,3,0,6/10/2025,1,18.31,69
3986,3987,Johnson-Strickland,Logistics,North America,9/8/2024,Basic,23,0,9/8/2024,0,405.68,31
3987,3988,Mcdonald LLC,Technology,Europe,5/31/2024,Enterprise,54,2,6/11/2024,0,5344.14,54
3988,3989,Henderson-Walker,Finance,Asia-Pacific,9/19/2022,Free,1,1,10/30/2022,1,3.15,-6
3989,3990,"Johnson, Ray and Davis",Healthcare,North America,9/25/2022,Basic,12,1,10/12/2022,0,301.77,27
3990,3991,Mcclain Inc,Technology,Europe,11/8/2023,Free,3,0,1/22/2024,1,26.62,33
3991,3992,Garcia-Myers,Finance,North America,7/2/2024,Basic,10,2,7/23/2024,0,241.37,48
3992,3993,Buckley-Wilson,Finance,Europe,2/17/2023,Free,2,0,8/1/2023,1,13.54,75
3993,3994,"Ferguson, Mathews and Hunt",Manufacturing,North America,10/16/2024,Pro,30,4,12/10/2024,0,882.88,15
3994,3995,"Gomez, Aguirre and Wilkins",Retail,North America,4/8/2026,Free,4,1,5/14/2026,1,31.75,26
3995,3996,Williamson-Meyer,Technology,North America,8/21/2024,Basic,20,1,9/10/2024,0,278.4,-2
3996,3997,Holden Ltd,Healthcare,Asia-Pacific,3/16/2026,Basic,13,1,7/15/2026,0,319.54,-2
3997,3998,Mcfarland-Green,Logistics,North America,9/5/2025,Pro,30,1,10/9/2025,0,1003.22,30
3998,3999,Martinez-Smith,Finance,Latin America,5/10/2024,Basic,14,1,5/20/2024,0,256.52,37
3999,4000,"Gutierrez, Lawson and Ramos",Technology,Europe,10/25/2024,Basic,14,1,1/12/2025,0,252.63,72
4000,4001,Parker and Sons,Technology,Europe,9/5/2023,Pro,40,2,11/17/2023,0,939.17,30
4001,4002,Mcmahon-Solomon,Finance,North America,12/25/2023,Enterprise,45,3,4/16/2024,0,5169,67
4002,4003,Roman and Sons,Retail,North America,7/5/2025,Enterprise,68,3,10/9/2025,0,5538.87,28
4003,4004,Williams Ltd,Finance,Europe,11/30/2024,Basic,16,2,2/5/2025,0,309.86,9
4004,4005,Day and Sons,Finance,North America,2/21/2023,Pro,31,0,3/11/2023,0,1072,56
4005,4006,Collins and Sons,Retail,Asia-Pacific,8/19/2024,Enterprise,50,2,10/4/2024,0,5497.01,73
4006,4007,Ross PLC,Logistics,Europe,7/15/2022,Free,4,0,8/16/2022,1,29.1,-6
4007,4008,"Daniel, Nguyen and Warren",Finance,North America,7/11/2025,Pro,30,1,7/23/2025,0,999.3,47
4008,4009,Smith Ltd,Finance,Europe,2/25/2025,Pro,27,0,7/23/2025,0,895.14,37
4009,4010,Ross Group,Manufacturing,North America,10/17/2025,Pro,34,3,11/26/2025,0,1020,26
4010,4011,"Chang, Lee and Stevens",Retail,Europe,9/14/2022,Basic,13,1,9/18/2022,0,273.33,40
4011,4012,Smith-Jennings,Finance,Latin America,6/23/2024,Free,7,0,7/10/2024,1,21.91,17
4012,4013,Daniel-Graham,Retail,Europe,10/25/2024,Enterprise,46,0,1/31/2025,0,5315.53,50
4013,4014,Mcdonald Group,Logistics,Europe,1/5/2023,Pro,24,0,2/10/2023,0,875.85,48
4014,4015,"Cordova, Rodriguez and Mora",Manufacturing,North America,2/14/2025,Free,4,0,3/24/2025,1,36.12,-5
4015,4016,"Mcmillan, Gardner and Smith",Logistics,Europe,4/18/2024,Free,5,0,4/25/2024,1,36.76,-9
4016,4017,Chen Inc,Logistics,North America,11/24/2025,Free,4,1,12/1/2025,1,12.25,-11
4017,4018,Hansen PLC,Logistics,Europe,1/10/2024,Basic,19,0,1/11/2024,0,250.91,46
4018,4019,"Taylor, Solomon and Faulkner",Manufacturing,North America,4/27/2026,Basic,8,0,5/11/2026,0,278.5,12
4019,4020,Winters Ltd,Finance,North America,2/10/2023,Basic,16,1,7/3/2023,0,248.52,-3
4020,4021,Ruiz PLC,Healthcare,Asia-Pacific,7/24/2024,Free,3,0,8/6/2024,1,6.17,-24
4021,4022,"Gaines, Ballard and Fitzgerald",Technology,Europe,10/19/2025,Enterprise,56,0,11/27/2025,0,5440.51,69
4022,4023,"Baker, Hill and Taylor",Technology,North America,4/26/2025,Pro,27,0,10/3/2025,0,962.1,0
4023,4024,Leon-Weeks,Healthcare,Europe,2/5/2025,Free,3,0,2/20/2025,1,26.86,-23
4024,4025,"Matthews, Lee and Barron",Technology,North America,5/21/2023,Free,5,0,5/30/2023,1,35.33,-4
4025,4026,Anderson Group,Logistics,Asia-Pacific,8/2/2024,Basic,13,1,1/7/2025,0,244.3,13
4026,4027,Garcia Ltd,Retail,North America,6/17/2022,Enterprise,54,5,7/8/2022,0,5231.2,61
4027,4028,"Bird, Jones and Warren",Finance,North America,12/16/2023,Basic,18,0,1/31/2024,0,295.21,25
4028,4029,Le Ltd,Manufacturing,Asia-Pacific,6/27/2023,Enterprise,44,2,8/16/2023,0,5229.28,84
4029,4030,Armstrong-Munoz,Finance,North America,10/18/2025,Pro,28,1,11/8/2025,0,992.1,26
4030,4031,"Ware, Carter and Moore",Finance,North America,11/2/2022,Basic,18,0,12/14/2022,0,293.12,11
4031,4032,Torres-Garcia,Finance,North America,7/15/2022,Basic,17,0,8/13/2022,0,272.64,89
4032,4033,"Foster, Barker and Brooks",Logistics,Asia-Pacific,12/15/2024,Free,2,0,2/19/2025,1,7.77,-31
4033,4034,Kaufman PLC,Logistics,Asia-Pacific,10/14/2022,Basic,9,0,11/23/2022,0,222.37,26
4034,4035,Rowland PLC,Manufacturing,Asia-Pacific,6/13/2023,Enterprise,59,2,8/6/2023,0,5402.91,17
4035,4036,"Maldonado, Johnson and Johnson",Manufacturing,North America,6/13/2023,Free,7,1,7/17/2023,1,64.53,37
4036,4037,Ferguson Group,Logistics,Europe,1/12/2025,Free,11,1,4/1/2025,0,95.87,33
4037,4038,Cook Group,Technology,Europe,12/23/2024,Free,6,0,4/17/2025,1,57.2,-37
4038,4039,"Marshall, Taylor and Walker",Logistics,Latin America,8/28/2023,Basic,18,1,9/22/2023,0,373.47,11
4039,4040,Fox Inc,Logistics,North America,1/11/2026,Free,9,0,1/25/2026,0,67.04,-1
4040,4041,Nunez-Petty,Healthcare,North America,5/31/2023,Free,0,0,7/2/2023,1,0,0
4041,4042,Dominguez Group,Finance,Europe,10/19/2022,Free,4,0,2/1/2023,1,18.71,-24
4042,4043,Dillon-Cross,Healthcare,Europe,5/18/2024,Free,4,0,6/30/2024,1,19.28,-3
4043,4044,Underwood Ltd,Retail,Europe,9/14/2024,Free,6,0,9/15/2024,1,44.01,31
4044,4045,"Lara, Kerr and Williams",Technology,North America,10/24/2022,Basic,17,1,10/26/2022,0,267.3,43
4045,4046,Nelson Inc,Healthcare,Europe,8/23/2024,Free,2,1,11/28/2024,1,15.67,-15
4046,4047,Harper and Sons,Finance,North America,7/13/2025,Free,3,1,9/23/2025,1,15.13,-60
4047,4048,Ward-Garcia,Technology,Asia-Pacific,3/23/2023,Pro,25,0,5/18/2023,0,1039.88,13
4048,4049,Wallace Ltd,Technology,North America,11/8/2024,Basic,18,1,4/9/2025,0,307.79,28
4049,4050,Woods-Williams,Healthcare,Asia-Pacific,2/14/2025,Enterprise,41,2,2/20/2025,0,5403.14,74
4050,4051,Guerrero PLC,Healthcare,North America,2/15/2024,Enterprise,54,2,3/1/2024,0,5375.81,68
4051,4052,Murphy PLC,Healthcare,North America,9/9/2023,Free,5,0,9/14/2023,1,25.11,24
4052,4053,"Contreras, Shelton and Glover",Healthcare,Europe,6/30/2025,Free,6,0,8/18/2025,1,23.8,19
4053,4054,Phillips PLC,Technology,North America,8/25/2025,Free,5,0,11/9/2025,1,15.91,-8
4054,4055,Blair Ltd,Retail,Europe,8/22/2024,Pro,27,0,9/25/2024,0,1045.62,70
4055,4056,"Medina, Diaz and Rivera",Manufacturing,Latin America,3/28/2026,Free,4,0,4/4/2026,1,34.64,19
4056,4057,"Mcdowell, Shelton and Henderson",Manufacturing,Latin America,8/17/2024,Basic,14,0,11/9/2024,0,300.91,32
4057,4058,Wood-Davidson,Technology,Asia-Pacific,2/7/2023,Basic,19,3,4/1/2023,0,325.65,21
4058,4059,Leblanc and Sons,Manufacturing,North America,7/2/2024,Free,5,0,6/14/2025,1,11.9,-16
4059,4060,"Chapman, Stephens and Vaughn",Retail,North America,12/31/2022,Free,9,1,3/18/2023,0,35.8,-10
4060,4061,"Wolfe, Juarez and Henry",Technology,Asia-Pacific,5/6/2023,Free,5,0,6/18/2023,1,17.59,0
4061,4062,Gill LLC,Healthcare,Europe,9/2/2023,Free,3,0,11/11/2023,1,21.24,37
4062,4063,Taylor Group,Logistics,North America,2/9/2023,Free,5,2,3/2/2023,1,38.26,-60
4063,4064,"Williams, Miller and Cameron",Retail,North America,1/9/2025,Basic,23,1,5/2/2025,0,262.6,28
4064,4065,Ellis Ltd,Technology,North America,2/28/2023,Pro,32,3,6/7/2023,0,1092.57,47
4065,4066,"Stout, Chandler and Perez",Logistics,Asia-Pacific,1/15/2025,Free,2,0,4/12/2025,1,11.33,15
4066,4067,Mcgee-Sanchez,Manufacturing,North America,1/4/2024,Pro,34,3,1/25/2024,0,1112.35,43
4067,4068,Nunez-Rowe,Healthcare,Europe,4/16/2024,Basic,14,0,4/16/2024,0,275.54,1
4068,4069,Martin Group,Technology,North America,8/6/2025,Basic,13,1,8/7/2025,0,291.93,31
4069,4070,Oliver LLC,Technology,Europe,5/4/2023,Basic,14,0,5/30/2023,0,252.17,6
4070,4071,"Jordan, Lopez and Erickson",Retail,Asia-Pacific,5/24/2023,Pro,28,2,5/24/2023,0,969.98,38
4071,4072,Werner-Willis,Logistics,Asia-Pacific,8/27/2024,Basic,9,0,1/8/2025,0,235.58,46
4072,4073,Jackson-Thomas,Finance,North America,12/7/2025,Free,9,0,12/23/2025,0,25.04,9
4073,4074,Holland LLC,Technology,North America,1/29/2026,Free,2,0,2/15/2026,1,16.68,29
4074,4075,"Rodriguez, Pena and Thomas",Technology,Europe,12/4/2023,Free,5,0,1/14/2024,1,49.76,-20
4075,4076,Bailey-Beltran,Logistics,Europe,2/4/2025,Basic,21,1,3/29/2025,0,267.19,31
4076,4077,"Carter, Torres and Norris",Logistics,North America,4/11/2025,Pro,22,4,4/11/2025,0,1017.27,17
4077,4078,Vasquez LLC,Logistics,North America,2/28/2024,Free,6,0,3/5/2024,1,27.72,-7
4078,4079,Padilla-Mack,Logistics,North America,11/3/2024,Free,4,0,1/5/2025,1,29.91,37
4079,4080,Moss and Sons,Logistics,Europe,5/21/2022,Pro,29,2,9/25/2022,0,878.77,70
4080,4081,Caldwell-Gray,Technology,North America,5/6/2025,Free,6,1,9/10/2025,1,49.72,-60
4081,4082,Harris-Griffin,Manufacturing,Asia-Pacific,10/10/2025,Basic,12,1,2/2/2026,0,237.16,69
4082,4083,Harris Ltd,Manufacturing,Asia-Pacific,10/21/2025,Pro,35,2,1/27/2026,0,1106.4,37
4083,4084,Reyes-Smith,Technology,North America,1/15/2026,Basic,20,0,1/23/2026,0,283.94,9
4084,4085,Dunlap-Medina,Finance,Asia-Pacific,8/7/2023,Basic,18,0,8/9/2023,0,372.13,35
4085,4086,Martin LLC,Finance,Europe,10/2/2023,Pro,32,1,4/27/2024,0,1101.61,51
4086,4087,"Schroeder, Reyes and Frank",Logistics,North America,11/30/2025,Basic,21,0,1/20/2026,0,300.79,14
4087,4088,Adams-Hernandez,Technology,North America,2/14/2026,Free,11,0,3/9/2026,0,72.35,-22
4088,4089,"Gonzalez, Werner and Greer",Technology,Europe,4/29/2024,Free,4,0,5/21/2024,1,9.68,-11
4089,4090,Anderson-Martinez,Logistics,Asia-Pacific,10/8/2022,Free,5,0,11/17/2022,1,36.97,-14
4090,4091,"Mccormick, Harper and Mitchell",Retail,North America,8/13/2025,Enterprise,34,2,8/19/2025,0,5101.83,60
4091,4092,"Strickland, Rosario and Day",Healthcare,Europe,12/11/2024,Pro,29,0,3/8/2025,0,888.94,19
4092,4093,Freeman-Carrillo,Technology,North America,10/19/2024,Pro,29,2,11/7/2024,0,1040.16,23
4093,4094,Barrett PLC,Manufacturing,Asia-Pacific,4/30/2026,Basic,20,0,8/10/2026,0,359.76,1
